"address","name","balance","spendable","excludableBalance","chain"
0x119c71d3bbac22029622cbaec24854d3d32d2828,,0,0,,mainnet
0xeda755f38f1306968191841b1aed255abcd79b54,,0,0,,mainnet
0x6e2f66c73b0b482425b52f7b41e5f6745c927aa3,,0.1741484716157205,0.1741484716157205,,mainnet
0x00000000002d383933aa1609f11d0afa4d5ea90a,,1e-18,1e-18,,mainnet
0xd6a53575429e5f153684ddb45bcbdc5d4dc6e63a,,82634,30239.60257971842,,mainnet
0x47d2fe95599049a9815d7f3828c117a3ddbb5bbd,,0,0,,mainnet
0xa356867fdcea8e71aeaf87805808803806231fdc,,0,0,,mainnet
0xb379b4d288bdd9105467122b3a40120e2dec8f08,,23.331249948275207,23.331249948275207,,mainnet
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,,106.24065442719079,106.24065442719079,,mainnet
0xbc159b71c296c21a1895a8ddf0aa45969c5f17c2,,0,0,,mainnet
0xe034db422431b665301665516e60193365367bc2,,0,0,,mainnet
0x1125eb98298663a5beb13bc7f2ada2683473f5b3,,0,0,,mainnet
0x82b13de76ee899d15a78bf618c1dfc90e0043937,,0,0,,mainnet
0x6bdc91d71f71f8603890d8a38a965e146d1ba075,,500,500,,mainnet
0x4544fd7803eaf5c884aea1a411cb86957a2d416a,,0,0,,mainnet
0x92bc4d57c9ca7f74b3f08e80515855f43a03fb19,,0,0,,mainnet
0xed8e615f3bc2564216e2e94b19e93ca834228f73,,500,500,,mainnet
0xbfe019e3b4e991b88e2fe1c4328470847eb317c2,,500,500,,mainnet
0x7b72df3b6f5791eff39a15e13a0803ce0bdbc7c5,,500,500,,mainnet
0x23807719299c9ba3c6d60d4097146259c7a16da3,,0,0,,mainnet
0x8b34d975651b14835f9b2f58a5da798ba160eab7,,0,0,,mainnet
0xc7ee7d642aba1229c8d59ead7c24aa6e000f1392,,0,0,,mainnet
0x5be876ed0a9655133226be302ca6f5503e3da569,,0.004186713236008666,0.004186713236008666,,mainnet
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,,0,0,,mainnet
0xcebda550ff74f50e2b4941b2824c99aff9bda3a6,,0,0,,mainnet
0x43cfc5402aaace111e0245ea1f9cb18accff4f77,,58.7396161204655,58.7396161204655,,mainnet
0xeecd7796c92978a7e0e8f6754367f365e6e7e1fd,,105.55471047697696,105.55471047697696,,mainnet
0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,,0,0,,mainnet
0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9,,2.880090384242182,2.880090384242182,,mainnet
0x45c8fa97d0e60de68ca2265e48b76d7d90d1e69a,,500,500,,mainnet
0xcdfa7100aca1929f018b8478aa92e75b76a57c15,,665.8953981569185,665.8953981569185,,mainnet
0xae7f11378daba3757e9d7691be04285938be35b5,,36.98682839463493,36.98682839463493,,mainnet
0x0b9eadf208fdb15a2b61d2dddbd84b1f08318988,,5938.341014825914,181.285729232073,,mainnet
0x2b7e09fd44f330c6c49d2364f2623a1cb294d51f,,0,0,,mainnet
0x1bffb460ea2681f2785504d080dadf6b3d1dc1bc,,0,0,,mainnet
0x1157b1125bea492c8ed7c29d9e705a54c9cb694b,,741.9481386256367,741.9481386256367,,mainnet
0xead91eb40ee6d7a2ee7798d0dff5ccb708fcc13b,,1860,1860,,mainnet
0xb4b7201b49a9ae88a24c700c3bf2033f1a14696a,,17.09173911691693,17.09173911691693,,mainnet
0x1ec32cb4ad0717b5a58d20ed4aeaaf77d3f12b77,,0,0,,mainnet
0x8594d8e9483473626908648a5539d9d65ca2fe8d,,0,0,,mainnet
0x79dc474ed710988d00c3f6612821cc35bad4fb7d,,0.005102070649416539,0.005102070649416539,,mainnet
0x91817a270fb9f03e00918fae83b3fe718c1426e8,,10.416827720145617,10.416827720145617,,mainnet
0x1cf9d794c19a996c4c580bea994096dea92a1456,,40.10706304176161,40.10706304176161,,mainnet
0x34d47d44e0347edc423164e3c622aa27401ed566,,1154,1154,,mainnet
0x86553ba136398573d1c1b58b87d2d00b77f29dbe,,0,0,,mainnet
0xc8f9435e48b3c6a5b506e7262254edae7eec7a30,,0,0,,mainnet
0xcd3e5d13fb4172c443432fc60b84777b9ac2017f,,1e-18,1e-18,,mainnet
0xd54e4f8a55247487dd7c8c59f14ee5c0c2889477,,9.8204e-14,9.8204e-14,,mainnet
0x584732f867a4533bc349d438fba4fc2aee5f5f83,,9232,9232,,mainnet
0x8913d48dcd86767edcdb0206146d709273af0d01,,86.52258942405822,86.52258942405822,,mainnet
0x4966c78ae623d82fb7760ce0f0ada690d5300848,,108.30684974294225,108.30684974294225,,mainnet
0xca007acb9e8e4dc7acfc44214479fbff692c8b03,,0,0,,mainnet
0x0de6c9076e4ca6ef0627510d5b242599a49c0be2,,0,0,,mainnet
0x10dbc99c90234e4447f0366e8368d688f622475a,,1.3704342400421092,1.3704342400421092,,mainnet
0xb1be5e4c68b16c5b434b24d55c252e5852f7aa29,,5300,5300,,mainnet
0x72c28483c197a5dcc63e752e5813f2c6d5900f5c,,12.886837360215706,12.886837360215706,,mainnet
0x329589477c4bfdc953b142813e37f5d0ad8f7b8e,,0,0,,mainnet
0xe194192698da936c3e7f00279b816b673d96c0b0,,0,0,,mainnet
0xb8f57ab602b15f8841fd3e76e43f45e393e69925,,0,0,,mainnet
0xc243c86e8311317d397becdc5225ec3d4b5f0212,,0,0,,mainnet
0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,,0,0,,mainnet
0x42f9134e9d3bf7eee1f8a5ac2a4328b059e7468c,,0,0,,mainnet
0x7753dad9d48df522fd14525aba8b7e7cce64e2de,,0,0,,mainnet
0x46919f4016befb3c9a01e72a1cfc395695276a01,,0,0,,mainnet
0x88f859db067c45b114897db6920f3e4a61a5ca66,,0,0,,mainnet
0x0d9326f283d8ca7eeea4d323d07a0c9c0ab1a192,,0,0,,mainnet
0x000000000042c71e9b847fb1533270360a7b2cbf,,1e-18,1e-18,,mainnet
0xfc672b35363cd83c44eee21b502ea23bf7a43179,,0,0,,mainnet
0x3465d93b84ed7557d42d84cb7c8999fc3db2113d,,0,0,,mainnet
0x1dc698e792fbcffd3e9bbedf7127198f8b7ec5d1,,0,0,,mainnet
0x9dbda47f7691f35c0835cb20aabe60b33fcd3881,,0,0,,mainnet
0x96661c1256c82495201c58549dca0a2b27fd507f,,0,0,,mainnet
0x63eee0e4f93af23d78e4929b8790adb571fd9806,,44.865616460764684,44.865616460764684,,mainnet
0x637f1d1fd374fc425fc6fe8e133b17ecfad5f65f,,0,0,,mainnet
0xfead78c031bf045fafd9d9c93a6100267f71e862,,0,0,,mainnet
0xebc3ef7895f9922940077305d43782437f3fb519,,0,0,,mainnet
0x370d057c5a61af994dd7916224988fc414ccc0d8,,5882.35,125.29471440615974,,mainnet
0xc1b5f393b64ff167447f87e6a443d9840f9d0604,,5882.35,125.29471440615974,,mainnet
0x7710e7e881333fd3396ca5966bed6e72746b612d,,5882.35,125.29471440615974,,mainnet
0xc56b82de3e1f208c777332b2b800e439f194207f,,5881.999999999999,125.28725936692506,,mainnet
0x7ce11c75d47b24f2e3169f8a7bf890505e3cf623,,5882.35,125.29471440615974,,mainnet
0xcb92e18ee7dbd0a43ffbcc420d1a81d8892b7c14,,8.006140919151608,8.006140919151608,,mainnet
0xae9c73fd0fd237c1c6f66fe009d24ce969e98704,,0,0,,mainnet
0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,,0,0,,mainnet
0xbc728b031d62f62953cb0422a261664b1b1144d7,,0,0,,mainnet
0xc67cdb6a94a5c2e3422a0587ef26b5646ccb8968,,0,0,,mainnet
0x345c21c8b3b39e345c5aebc60c2f9a8e0051aa4a,,297960.0419676807,297960.0419676807,,mainnet
0x1e9e30f07f5f139e96a62e4aed4e4ff63120dfa3,,0,0,,mainnet
0x92aa0b426921ceb1607d977015b4762350bd7fc7,,13,0.39347049279299673,,mainnet
0xd158631669f8595fe3f5596e56e708b2fb9c6bba,,18,0.54480529771338,,mainnet
0x9b4f5449f89e577408873ea9639bb223002e8a53,,14,0.4237374537770734,,mainnet
0x1888e3e558d835cb4e765227b15b6461219aa0c3,,17,0.5145383367293034,,mainnet
0x072514ce7a79d026bbe0019746479b1113d43911,,11,0.3329365708248434,,mainnet
0x5ab7a399e06748b714d73a062527acd3fdf51c9b,,13,0.39347049279299673,,mainnet
0xe2f04e8ec7e13333fcd3ae7bbef484fd0a0c708e,,12,0.36320353180892007,,mainnet
0xd9759d4527128ebd4580f12ee3901c1140d65f14,,11,0.3329365708248434,,mainnet
0xc2ba0bc63825d3e738bd8111e214223082217d09,,18,0.54480529771338,,mainnet
0x5be70ba85ea73828511bd8db76c022352548c47c,,17,0.5145383367293034,,mainnet
0x295c789c61a6bbd90251751563cbfe897cc132c0,,18,0.54480529771338,,mainnet
0x1e09a66b9a87ac15291fdb8044f86a4698554a87,,13,0.39347049279299673,,mainnet
0xc2bde80c02ae27ea6c01c33df0e8bd0fa61c94ef,,11,0.3329365708248434,,mainnet
0x207a2a44e8c6a2240ab811a81580caf99d0735af,,16,0.4842713757452268,,mainnet
0x99ccc8210460068aa98dd52c63eb06926dd7e676,,19,0.5750722586974568,,mainnet
0xd551c5cf523d77b6d0639a29917ea1403b008f21,,15,0.45400441476115005,,mainnet
0x9676615142d9c67fde03b0ab1c87495206d85dcf,,12,0.36320353180892007,,mainnet
0xbc27a8c8484e8503a73ee06644b7ce6277066bae,,14,0.4237374537770734,,mainnet
0xc76fb499144dcd491d2303c484d8d41d810fcb5c,,13,0.39347049279299673,,mainnet
0xc40bcd0a8a0b23228d52bb61e43d9f74fd6f3f57,,16,0.4842713757452268,,mainnet
0x5c803eae2d7700deaec7f1b0ffe57ee129ffd029,,18,0.54480529771338,,mainnet
0xbf8f82eca55838b4ddc1be3fae8daeb8c58c66dd,,10,0.30266960984076674,,mainnet
0x121ffc6c8bbffe1ce20eb87523e12efc5cc2772e,,19,0.5750722586974568,,mainnet
0x2ff7007b5bf646f53c793c3a61af05d64ab7ecfc,,13,0.39347049279299673,,mainnet
0x6f4174977ec98439cf915e850d5200f1dc952d91,,18,0.54480529771338,,mainnet
0x75f6fb36bc8ae9cf03d8b526c82f189727fda9dd,,19,0.5750722586974568,,mainnet
0xb179364b9e05aec862dea55b4b30ae36a1d22cc3,,13,0.39347049279299673,,mainnet
0x309b21e5a1c99328fdcf7eb914aa8a323929d9b8,,13,0.39347049279299673,,mainnet
0x0de3497e18011a9088d2dccce77f5960e1d59ec3,,15,0.45400441476115005,,mainnet
0xcb34056e32501ffd162034bd9e52c404c34055bb,,19,0.5750722586974568,,mainnet
0x9149150ade220f14e271f1bfc000013fff86e252,,19,0.5750722586974568,,mainnet
0x6bc829e875885e97fc028b82c40c0b862f5c7294,,15,0.45400441476115005,,mainnet
0xbc919f59e421323c7ad8e349f35d6d76e4bbd87a,,17,0.5145383367293034,,mainnet
0xe25bda022681891c52d52f2e7117e0204d81a196,,20,0.6053392196815335,,mainnet
0xb2ea1837f52f2557e15c82f00393f0680b293e20,,12,0.36320353180892007,,mainnet
0x6d007c256a31f6d40fa9cb9c0ac19640e21d24df,,13,0.39347049279299673,,mainnet
0x51d78dd509546f2647c182965e30426b465c5321,,15,0.45400441476115005,,mainnet
0x943f566d48ee0a9423a3080872b362e60497b1e8,,17,0.5145383367293034,,mainnet
0x246d9168b6fa052ea5f00ad60bc093295697f2dc,,18,0.54480529771338,,mainnet
0xd671d38887777b6c13e637a0e6c89e8e9852d3eb,,12,0.36320353180892007,,mainnet
0xe7afd71e1c133f39c693c0d7ab3bbf0d64dac16d,,13,0.39347049279299673,,mainnet
0xd3ee49e91429f34fcd440a07ae60d78b6ab4c7b8,,20,0.6053392196815335,,mainnet
0xda66db38be34ec99e4ff9765336132050ef23640,,17,0.5145383367293034,,mainnet
0x8ec835a1578b1445b1cb323d092b1c8200cc79f1,,17,0.5145383367293034,,mainnet
0x43122965bd59c48ff2abdfab4e90ca8dc79469cd,,12,0.36320353180892007,,mainnet
0x7ccd02d15de91d5aaa86ef55189c65000445081d,,15,0.45400441476115005,,mainnet
0x53feb4e507ae90f84a562f0dd2521c933c89597d,,11,0.3329365708248434,,mainnet
0xdf8b0f65748b3b16b002e780897bf1d0e7d52f66,,12,0.36320353180892007,,mainnet
0x2796459c18363cf4145c93af19ea0d75b922854c,,11,0.3329365708248434,,mainnet
0xcf09c2aaeb04f4dfefbbf4ff9c5bf202c16a0575,,18,0.54480529771338,,mainnet
0x154abc59f9c6d4849984e08d7866108701584de8,,13,0.39347049279299673,,mainnet
0x1db1c829bf2244552983b3b94b10525763f126ba,,19,0.5750722586974568,,mainnet
0x85cf1cac7a9d0ee3a514a8e9ac6dc43cb3d87a71,,14,0.4237374537770734,,mainnet
0xc8094ca87edd1656f261db20be2cc7a09c88682d,,16,0.4842713757452268,,mainnet
0xc93a228ba4e55b8ce88bdacfbdbca893048248a7,,19,0.5750722586974568,,mainnet
0xeea7b6fd97b86033b9addc003608c3c77e671b8e,,16,0.4842713757452268,,mainnet
0x36346b6bee8ae38d2c8030af3f241d9f36af97f8,,17,0.5145383367293034,,mainnet
0x0c905d657b815de2b9c1a76698748d26984654cd,,18,0.54480529771338,,mainnet
0x6343a5b5a7b70d0e67a948375f2f7c5ffa7b8f3d,,15,0.45400441476115005,,mainnet
0x00b0deb4334af00fe58013d1e3ae27b6b945ee4e,,19,0.5750722586974568,,mainnet
0xf1b36bcd16559f5db78b2d11c31019e57131de5a,,13,0.39347049279299673,,mainnet
0x76fc4d2928e920795214dc8d91e12bd51700956d,,13,0.39347049279299673,,mainnet
0x9b9284b0ef8a175af52e94788a9ef893e1ae5870,,18,0.54480529771338,,mainnet
0xa73c528a5c4f919c3fa9b57f5d58683da34d2190,,11,0.3329365708248434,,mainnet
0x1f29e7b8010456aabc30eacfc05fb31fd456d46b,,12,0.36320353180892007,,mainnet
0x477f44e110b264f667ce437259f202ce2f993e1f,,15,0.45400441476115005,,mainnet
0x3d160cc2719f718d47949da95cfa01803f85a9ab,,16,0.4842713757452268,,mainnet
0x2f7e3bd4b392f63a432972eb3ca9757417be7580,,20,0.6053392196815335,,mainnet
0x384c155f2ee91386a88c86347246729cff493205,,12,0.36320353180892007,,mainnet
0x82b7097be32828fc44c5f9cf933fbc4d54a6d5bb,,11,0.3329365708248434,,mainnet
0xf1b09e06f421c1114c2cec523c09eb84227a0e52,,13,0.39347049279299673,,mainnet
0x9b5254572db447aa04e2c38dec50a9a18514ae90,,15,0.45400441476115005,,mainnet
0x0053e97fdd0d55b349029ead2660fdfb8f305c97,,18,0.54480529771338,,mainnet
0x43ad9aa2567062c0ab4e40b4286adbdee7d0c126,,18,0.54480529771338,,mainnet
0xc411383562a2fe40d4f3fc27a01e1913d9bc184c,,16,0.4842713757452268,,mainnet
0x8c9dd1cebf529d39f15eb09a7c20a039f2171dde,,18,0.54480529771338,,mainnet
0xa4d0dbf865f996d662e16d7d5fcc0d58cd38e8fc,,20,0.6053392196815335,,mainnet
0x3c4f0482aaba9a656ec47371e453c1a577249437,,13,0.39347049279299673,,mainnet
0x0c0f65e58e28087a86cb1fc2b428cddc00350f5a,,15,0.45400441476115005,,mainnet
0xaf626b361667b9dcee7a0964f597f91b31ce5500,,12,0.36320353180892007,,mainnet
0xf58bd965a93e29911955641c43df97ce2d933963,,17,0.5145383367293034,,mainnet
0x6210c5f0132d0cb35d7f1b763500a84b1f9d04f7,,14,0.4237374537770734,,mainnet
0xa7b8db9c1c84e62de30626cd391075452a128d7d,,17,0.5145383367293034,,mainnet
0xb93a2b78228472d198222dad2c9024e6234ee3fc,,12,0.36320353180892007,,mainnet
0xcf144cc7ecaaa56528ce8d56e6f542975372fcb2,,13,0.39347049279299673,,mainnet
0xe675b7597375c365b20103f3baedb2620585e60e,,11,0.3329365708248434,,mainnet
0x2fe9b5cba53d5f783eebde645f6b2104d6ecc7d7,,14,0.4237374537770734,,mainnet
0xd90c4a17ed2835630c2711382e7daaa1e1cfcde0,,10,0.30266960984076674,,mainnet
0x0141f1646b7639887473c1bfbd8af9a799fd4e19,,18,0.54480529771338,,mainnet
0x1d3b03dd79b7c033d60486fcc035e614ee9d29ef,,11,0.3329365708248434,,mainnet
0x45a388a72ac8b8c3c2c5d59a4dcd4f6faacb1f36,,19,0.5750722586974568,,mainnet
0x3d1501df357fccd4e2be05ce6f911256386798af,,19,0.5750722586974568,,mainnet
0xf8dda1c00c83c17c471157100b58971d15445fde,,19,0.5750722586974568,,mainnet
0x8125ee4c245e7df376cbc1804e4143e95ed7f756,,13,0.39347049279299673,,mainnet
0x2f81f221e4945c542ac9d9185535299b5cd55005,,19,0.5750722586974568,,mainnet
0x33e70d2caafb3c55e1221564c8662480d71a81b6,,19,0.5750722586974568,,mainnet
0x72f2293718e979d41b8d309893e3cf8d5acc86ab,,11,0.3329365708248434,,mainnet
0x1a52911227146314bc01fe995988f74d95519aa3,,16,0.4842713757452268,,mainnet
0x7b5155ed487c41a976d25d6e1be9323e95885979,,19,0.5750722586974568,,mainnet
0x7e6ce5a9ff0ae50b37bfd67bbf249dfba877a9ca,,15,0.45400441476115005,,mainnet
0x512b9e224e7cdb89656d9b2ffbae4ed0acb6c406,,3260,3260,,mainnet
0xb3db0e540aa0dd712f9be5bbeac65148e1fe74db,,17,17,,mainnet
0x336fba88b46f76d460b4c0de2ee0264d23a73591,,18,18,,mainnet
0x953dd2f0d9a79275467c3186ddf2149559b558df,,16,16,,mainnet
0xd91f6abf2999e11840c95039b854172501105633,,14,14,,mainnet
0x2e7ce00c781098aa03d13f3d19f56fce88950815,,13,13,,mainnet
0x60d26a95b7af1c8a6559916f3510ba6e180ae712,,16,16,,mainnet
0x7305adf1233c1e84d1594b58cc02660cdcf9c826,,10,10,,mainnet
0x2410548cdde8925ced1815cc40f598c8172f0ce2,,11,11,,mainnet
0x7f160286258bd74c937cbe5aa770c400c620ea91,,13,13,,mainnet
0xda0cdd3db1103507cf4e137c95d84f73b298ecf7,,10,10,,mainnet
0x36d09180ffb964bb568353d2e1fe995ba1abc38d,,12,12,,mainnet
0x8c6027e2fce32bad8bcbcd594696e428fabb4521,,12,12,,mainnet
0xe0f96c21af00e8c7a907679a8c90eadecb2499ae,,16,16,,mainnet
0x5712c6a6e8dc4b941a53b99ab8307746d85c1502,,18,18,,mainnet
0x13206856fd1d08d8daa57f19ffc6042f631f39a5,,15,15,,mainnet
0xc660ada520d6c75edc5ff3b9aac9dca262b7379e,,13,13,,mainnet
0x638a04646c909204e5b36c117449cf531a02e03d,,14,14,,mainnet
0x9178f67f77148e675a1275b1e3b373b7b38e8edf,,13,13,,mainnet
0x9a181b1a537603c4c9abb72f5b0ddfe43a51ca9a,,10,10,,mainnet
0x85dd9db5316f66cf51accf2a624614fb155f4072,,11,11,,mainnet
0x6d114675e6e0a480eda81a259a15043a980c847c,,20,20,,mainnet
0x7d4f3c68c68de0c7a6facdecbd4872305b3d2c8d,,12,12,,mainnet
0x8697dc4047859950358e3c5821e4b27ff15762f0,,15,15,,mainnet
0x43bc7fd81795426b0602483394fafa0bbd5dd780,,15,15,,mainnet
0x25fd6462abc8bfdc6dbb532608895ad89de2282c,,16,16,,mainnet
0xcbab2960e19f3855686e0f8f3fb64233f8b58744,,12,12,,mainnet
0xbc1b45ce330790a63a9cd7b73502aaa7ad15b7ad,,12,12,,mainnet
0x839993bf0055b0cadcd2de9c39a544505a587b71,,19,19,,mainnet
0xebe3258cd209713e9c1d617685aad8a1b2410308,,12,12,,mainnet
0x70be548e8aa3861147a13d26d7d2b568650245d3,,10,10,,mainnet
0x66e2be403574691758c5561247ad5448f96406cb,,14,14,,mainnet
0x0b05bf19994d02621c3fc8c453475ccab9486771,,19,19,,mainnet
0x9d002802c9ec78144d513676d1554db98b2cac53,,10,10,,mainnet
0x2cc20efb575500fbe6f7e64085dcf8484207dc0e,,13,13,,mainnet
0x8102e103da226a6b6ff24f25089c210091f65500,,16,16,,mainnet
0x701d75412c8c5b6174af9201b1867af7662355c0,,12,12,,mainnet
0xf98cf77fefa59ce1ed6ef331fd0d21903df7a74a,,16,16,,mainnet
0x3f53bb83e2e166d5598080c109860665f2382d89,,15,15,,mainnet
0xa447d8cf384ebb98f6ab2e1f018de53c5caf504c,,19,19,,mainnet
0x4956b01479bec44d3fe91bbb7445c59143afec1f,,15,15,,mainnet
0xd0236fc9629b0655c2856fd2ea7e87936e1588ba,,19,19,,mainnet
0x21fdb349fcf372e23169b3774933495059cc3c32,,16,16,,mainnet
0xccc422f4a055d14053483e25c9e9d7eef35514bf,,14,14,,mainnet
0x361db26d423006524c5c31a38ba0b2167f61db11,,19,19,,mainnet
0xc8873760537c9fce17f3a946f33c6a82d8b85c7f,,13,13,,mainnet
0xaf6df9e03dd7fae47c6285cee785af49dcdc7e2c,,19,19,,mainnet
0xaf9922f1a741f64908d1e277bbef1fa3e5d93124,,18,18,,mainnet
0x3646d0a8f522ca12541b214c030cdcdd4d6ed696,,15,15,,mainnet
0x5b0de62396bb49063362becaab2e18620fa4bc5f,,20,20,,mainnet
0xa074fecbc4da81295373400f0ab1cf8c0cec29da,,15,15,,mainnet
0x2033112f2c0962196e8b2d85ed65d0d771669a58,,18,18,,mainnet
0xfc305cd0c79fef45e76eed0b6c70eab43d69c91e,,11,11,,mainnet
0x5b5a673996316f24f75d59ecbaaf6b57e08404f9,,13,13,,mainnet
0xd045721a6d8adfa2a59f23dd3ef301f3ab36145c,,19,19,,mainnet
0x4a6d7ae8c84970253bb2071113d49bd08bddcb37,,12,12,,mainnet
0x966b47962a843847535b7c7e53027bf77594ea2d,,17,17,,mainnet
0xb99e3021e4a50d11f612985bed5b2c6a9271c116,,12,12,,mainnet
0xb913c4f34d73291660264dd3f258db8f2788ca3a,,11,11,,mainnet
0x5e5c2eb0c3642451fda1fbacb0978b249ef350cf,,14,14,,mainnet
0x01b192b15cd4e2c1bb5c0cd8c2eaa5ca05970a9a,,19,19,,mainnet
0x99248c9aeed110d7d005be8d1210b92c9671c773,,12,12,,mainnet
0x2ee50f9f02fc2b44600241fa85df47c5081bf724,,12,12,,mainnet
0xeb52a6d53f7d82c89d5d2af64124565f183b00b3,,16,16,,mainnet
0xd5c60b415fab0d4c4ebab67bcc97b88cc4475cf0,,13,13,,mainnet
0xcf919285c33b64d1e72306c29c5dff8241c2c45a,,11,11,,mainnet
0x9cdf595ebdbf665a8afb46153adecce1f7bb55d8,,14,14,,mainnet
0x6325260e681e089f5c519166b79eb4046e340330,,20,20,,mainnet
0x598d2a09aa995561a0269a2417070abd6a0c6a1f,,14,14,,mainnet
0x50da274c390790c9bbac4dee9a72a5fd0d10abf9,,17,17,,mainnet
0xa25f51c97a8fe22592a1d1651056e9e76535da1a,,19,19,,mainnet
0x225ee93f6b7b4205a14dd86c5047f29961205a20,,20,20,,mainnet
0xafa3e67253ceb3f09e1d90c1e76e25e6d9ee17a2,,14,14,,mainnet
0x43a33a1ee6deab8cad0ce1a524eaffe7eeb298ab,,14,14,,mainnet
0x00601ffd3930b640244bb1b6162fdb33c420a661,,11,11,,mainnet
0xa3d69082dbee2b78adb27700f7e18554709120fd,,15,15,,mainnet
0x0dd62db35429cac4239cfbc1df7f8bf574afb02f,,15,15,,mainnet
0xf9d88dba9e55c22a3fa358194bdd2ecd55cb5d34,,19,19,,mainnet
0xcbcf657ea1cefc76e397591b67603ad9c5f7282e,,14,14,,mainnet
0x5af4181d3a59c35bf860a179e5d27eae5bf9789a,,13,13,,mainnet
0x8171c5091c5413637a9e4e5695505b6169c0196c,,20,20,,mainnet
0x52a53931ce4630f60a48c335f992e6db6dfa01ab,,15,15,,mainnet
0xea2aa61019d145dac54a9e8de3198bd9205f3a73,,12,12,,mainnet
0x90c51b9ee7ebed2b559e30f5a70b5dd1a2070059,,16,16,,mainnet
0x209dfb89a41b7085fbe7e0b58782ed8df5e8e2da,,15,15,,mainnet
0xae554b502d2aad7e4aebedf88a6ae95fd9aaf7ec,,13,13,,mainnet
0x109fb41891ec1c6f0b3d8f4323aabc27b7e16753,,19,19,,mainnet
0xdf2da2654149ed75a6de0c717872d1cb82b65b30,,19,19,,mainnet
0xbe53fe06334163c69fdf958995e7109729d6c401,,14,14,,mainnet
0xab4f14fc643231ec10d93ba91d971aed0ff59f4f,,15,15,,mainnet
0x1400ab9228af177be9a06135e596677666a9539e,,17,17,,mainnet
0xa9a06d805f9bdc95dd3f8373cc2821e6ce8a3108,,19,19,,mainnet
0x223dbfe313b55b9059591da132dc3ad2d9743697,,12,12,,mainnet
0x34c46f13f06c370e361f1c999b3922ff243f560b,,12,12,,mainnet
0x9a9107d48a14c769b826172c16060560ab4575ad,,15,15,,mainnet
0xbc4cee6a362726f9244a5e3686149fa005b6ec2b,,13,13,,mainnet
0x43b41cd9c2c0a841df01eea77ae4fd0df17c91f5,,11,11,,mainnet
0x306bf1bc1b6c05d27dd35ffe964c1ff94cd28087,,15,15,,mainnet
0xd138ec12e644b0a50438d371d4de9bc189b8ae3b,,12,12,,mainnet
0x5da6ce3e190935bb66bc6ac38acb32918449baab,,10,10,,mainnet
0xf54466759f6a8ad10bde27f27f4416e75c0da87d,,11,11,,mainnet
0x188975b273584c3b4b9b2e36b32de53f4c795fd6,,10,10,,mainnet
0x6732bc1db9ba89a9f99c98d66c965d5283fdacab,,15,15,,mainnet
0xbe7ef9c7af52d9709231b136d90c7b3630fc6778,,14,14,,mainnet
0x8320fe6de0baac22bb8673c9b9d022531d5bb06c,,17,17,,mainnet
0x5895b6cd92d5d2f03e39bfd8e92856102a7dfb00,,13,13,,mainnet
0x86cb7d92bdf2145f7ba7194faa5eeee1f9bf1be7,,12,12,,mainnet
0x0e27a9e4f73c1fe5871fbe0939374c1d75f78724,,15,15,,mainnet
0xcbc76cc0a2fc7326b48dbac41d8fda47f6dd09a6,,17,17,,mainnet
0x69e12247b17666705a7fa9bb2ce9f272bead8580,,16,16,,mainnet
0x3ac142e6aa0fea6c3f9578e008cfd107a93a5563,,11,11,,mainnet
0x41f844ecb0e2f4c9d643af76828a09d0f97b8349,,15,15,,mainnet
0xb01cb3551c48a219eff3db18112d264734921c0a,,15,15,,mainnet
0xb96139e74a33639c0f2a615179c7d78a290bd89c,,14,14,,mainnet
0xfb4a25db80e761ea547e4af359ee5649b2a834f5,,11,11,,mainnet
0xf4198d1500eadffb342942cb00770b32c401b0a0,,11,11,,mainnet
0x087a6c017d2f6f132f83fa0faf3ee8ea33090ff6,,15,15,,mainnet
0x10fdd589fc585e82eaa04da11b3aeaba49dabf3c,,20,20,,mainnet
0x1a0c399d8b26bad1ba69166226452af8f96d887a,,16,16,,mainnet
0x061482229affacd10118f081205d89b963ee9a18,,12,12,,mainnet
0x69601276d9e6cddaf406cfe9619f4296cf8be9cb,,20,20,,mainnet
0x9409189231b31b4d45bf8a4400e7a88ae1c8e3a5,,14,14,,mainnet
0x7e1ba54e71fb404875733dbeb500fc0ca4383176,,17,17,,mainnet
0x4f184f31f88eadef97f648bf11504ebb98fb1187,,10,10,,mainnet
0x0d2d0e87d0beb3ee3fc1d205f1c5056c42342184,,11,11,,mainnet
0x537028f002bc430f7e33bd6815a24c4cf7ce9264,,12,12,,mainnet
0x2916f577fa0acd25c2cf1205f834f9cdc74cc5a4,,10,10,,mainnet
0xc21e6161ffb908df63a62d12185a24cbb8c0a045,,14,14,,mainnet
0xfeb2f8f1562c06059659cb00e1fbea3210953055,,20,20,,mainnet
0xc6ef5d8ab2c8e081a765e50636dba67915cf6972,,12,12,,mainnet
0x8bdc46749e81cdfe7de482231f53d6ece789707e,,19,19,,mainnet
0x92e3ee9839a04082f2b1ee56b429b0a4285b44a0,,18,18,,mainnet
0x28be4fc5a007efaed1afe7081319c62d8b83f5d0,,14,14,,mainnet
